8.90159834356918e-05,0.710884276910267,0.173069412392096,0.504955187751938,0.673583532306214
0.000260855170530649,0.320410715042542,0.304862058908776,0.0706582953484205,0.609898270417548
0.000695103972078281,0.607435016165034,0.183119730988461,0.592919191548301,0.545912886195662
0.00289686184822668,0.946537898012442,0.0194917927014507,0.214352603814297,0.335098175840949
0.00637641023078572,0.57558928468062,0.30514318607763,0.753106898724697,0.617388763954745
0.00703669992094036,0.220165223866697,0.707609406590709,0.268948879578651,0.168512427287545
0.0077052847671536,0.798011250941417,0.748271712947556,0.429894235847257,0.485306895364261
0.00852193725918504,0.769330517932145,0.351522394642866,0.616282788890271,0.127067768373594
0.00863462136557691,0.784441413111423,0.864512967993011,0.464140322969328,0.174646608490432
0.00889723397954534,0.343963688281966,0.940153258292462,0.50907327902992,0.0251269331883593
0.00927391809591305,0.208744985543195,0.413824842108441,0.799034030595288,0.171469383296141
0.0095178987256791,0.399632174139783,0.890452286211106,0.608777321469076,0.283480366492016
0.0111677697481697,0.614155588162246,0.487228420517551,0.699889739577651,0.840995312544397
0.0138575768250171,0.646531020199834,0.469363970061087,0.226002187762493,0.611621744657112
0.0145863734915734,0.584552542229158,0.0728838912507408,0.364873259363617,0.506729645061984
0.0148627961322116,0.010175858945182,0.782152537870952,0.828730506887895,0.858085916286096
0.0148690366825931,0.0273687476054979,0.436586698162556,0.49853619674529,0.92016610016362
0.0148900082131522,0.408110649599894,0.488645734443052,0.788886748898314,0.280341753274966
0.0154476582463164,0.0247634387149843,0.459945273105568,0.746767448472435,0.0786386197013217
0.0157523069350503,0.0960244795324849,0.638923748179702,0.132130470911246,0.121735642299081
0.0179622413055945,0.545449335627208,0.288781946588738,0.246623649018418,0.302499087994426
0.0179688396310653,0.0978644229734044,0.938041475805194,0.850110997930701,0.0536941171904529
0.0186464848449687,0.621600567453236,0.84463194173241,0.82775013186447,0.949764495374922
0.0189378674782367,0.718534241606903,0.519826549216854,0.629484213729975,0.136395439397702
0.0190784299669665,0.00714197495850233,0.0542130057394555,0.437032740896536,0.257495133440266
0.0194343898051922,0.110447306861044,0.902925119282939,0.508241196713054,0.33894732428959
0.0204217614951548,0.340187157318059,0.958175537661443,0.19566058928756,0.131683750791789
0.0232211975966347,0.60735274434765,0.515590608565341,0.759161568301128,0.693282655112069
0.0238497596433673,0.625600056392859,0.725065986205818,0.360818241502539,0.960227492817496
0.0238854731844742,0.30994122999392,0.907040337537649,0.834622933076673,0.330011701173118
0.0242418385771282,0.240769579655034,0.520386194349656,0.0295161723505364,0.206387770951504
0.0246814022448006,0.490685670749715,0.967820799552412,0.787166466045777,0.661446714250263
0.0253340451044256,0.67681622658634,0.50917839903936,0.935637401517796,0.471146230276458
0.0257841558368984,0.0972636725529937,0.59615917974003,0.826467338719534,0.485250739926732
0.0258192482641476,0.393648952904216,0.769241439044804,0.43819527155361,0.428224336498126
0.0261759053584362,0.144311190410344,0.214640967396051,0.00606384495963352,0.586089706274874
0.026740709202532,0.893981323762822,0.0558452550345419,0.541156467644886,0.861088354928281
0.0289180925420336,0.106261719679747,0.41123220026496,0.082691545968604,0.440908959881184
0.0290768197651279,0.269575514209685,0.445623927363925,0.631388044045389,0.438373146306208
0.029416479877065,0.0380122580363678,0.255251450381098,0.0399414953913875,0.141789496281462
0.0297521187908203,0.00459360434395373,0.369055406474318,0.704968741364115,0.374360138093039
0.0301299972742376,0.401540205625168,0.440280771542163,0.203014359562667,0.50703144302524
0.0306556042449693,0.425709626784973,0.5300661096032,0.555577597221659,0.408386910747043
0.0308563198786532,7.02606509638271e-05,0.725752760954544,0.931478831273109,0.235876900650091
0.0309299369336496,0.268298765895231,0.468935089858187,0.211233003135498,0.0077822300572673
0.0335164097792511,0.813238457687556,0.69303580316046,0.0626960142135211,0.447392855916459
0.0344819532151366,0.667044704502124,0.23197620827449,0.201724141742876,0.406383401453808
0.0347183504662847,0.376202813132731,0.876254676284256,0.750670409873601,0.374246311460359
0.0355361484202162,0.20667350246779,0.300218158272779,0.242817315442618,0.216697932367009
